Area,AspectRatio,Diameter,MeanGrey,StageX,StageY,O,Mgx,Alx,Si,S,Cax,Ti,Mn,Fe,Mg,Al,Ca
0.345189,1.450509,0.6629542,105.4,2.51363,1.0059434,20.34826,0.7631267,17.35335,0.2812118,0.5697332,0.07246042,0.2428993,6.502682,53.86628,0.04629743,0.95103731,0.00266526
0.690378,1.201847,0.9375588,85.26667,2.62732,0.975573,20.46407,2.453267,17.1315,0.1060449,1.656909,4.866164,0.5369871,8.58143,44.20363,0.117497973,0.741199198,0.14130283
0.4832645,1.166187,0.7844179,98.66666,2.73279,1.0417071,20.53393,1.321569,16.65947,0.1141014,3.785075,9.21069,0.05440162,6.078087,42.24268,0.060194017,0.685454539,0.254351445
2.577411,1.118024,1.811536,77.66071,2.73286,0.961609,32.43634,2.436683,24.31993,0,1.104238,10.90502,0,7.310844,21.48695,0.078558167,0.708285944,0.213155889
0.1841008,1.41421,0.4841533,111.25,2.83879,1.0808376,17.04914,3.640305,11.89252,0,0.6941437,0,0.4614656,5.898468,60.36395,0.253091383,0.746908617,0
1.656907,1.201845,1.45246,83.20834,2.84147,1.0629291,24.88741,1.130569,17.87987,0.285879,1.236803,8.6161,0.8455932,1.582486,43.53529,0.050233878,0.717658753,0.232107368
0.2071134,1.48582,0.5135221,96.77778,0.07646,1.178462,14.36259,2.367417,10.98074,0,0,0,0.05884114,5.957993,66.27242,0.192679367,0.807320633,0
0.1841008,1.369846,0.4841533,125.625,0.30629,1.2296679,12.41828,0.9404906,10.52613,0,0.2020486,0,0,7.19208,68.72097,0.090005774,0.909994226,0
0.1380756,1.270061,0.419289,127.8333,0.53761,1.1194602,12.84507,3.458987,8.604382,0,1.589627,0,0,7.259276,66.24266,0.307965957,0.692034043,0
1.86402,1.16619,1.540566,86.65432,0.61254,1.1143855,25.35239,0.03733255,17.74095,0,2.014043,12.08839,0,7.090466,35.67644,0.001595914,0.685097987,0.313306099
0.230126,1.66119,0.5412998,94.2,0.69789,1.1990867,16.77424,4.551233,12.19087,0.1430193,0.5687823,0,0.03017325,7.599439,58.14224,0.292424217,0.707575783,0
1.311718,1.157854,1.292336,78.03509,0.67673,1.1748769,31.58768,3.648513,23.20655,0.2003462,0.4524633,2.518226,0.1170531,9.933295,28.33586,0.139582164,0.802007824,0.058410012
0.3912142,1.183466,0.7057686,101.1765,0.65473,1.1203294,15.72622,2.179666,11.83048,0.1045412,0.9599744,1.32307,0,4.387274,63.48878,0.159462395,0.781852253,0.058685352
0.1841008,1.369882,0.4841533,106.375,0.93054,1.1283172,16.28568,3.401722,11.24917,0.1501069,0.3084955,0,0,8.362453,60.24237,0.250797656,0.749202344,0
0.1841008,1.414209,0.4841533,101.375,1.27605,1.2086127,18.65415,2.268772,15.47956,0.2202596,0.370935,0,0.09699382,6.738554,56.17077,0.139598128,0.860401872,0
0.2991638,1.249992,0.6171767,106.6923,1.46751,1.2156349,13.80991,3.056198,10.73068,0.3558138,0,0,0.0862852,9.620993,62.34012,0.23970722,0.76029278,0
0.2531386,1.118032,0.5677201,124.6364,1.4786,1.1697887,20.21263,0.9618428,14.50806,0,0,5.632063,0,0.8874384,57.79796,0.055018137,0.749661352,0.19532051
0.8974913,1.151747,1.068982,66.89744,1.61244,1.1812279,10.79219,1.36609,11.86456,0,0.6163477,4.165585,0,0,71.19524,0.093507404,0.733621952,0.172870644
1.380756,1.100915,1.325908,83.38333,1.61486,1.1787936,19.31873,2.195441,16.07438,0.06417125,1.151228,4.510605,0.1213942,9.773287,46.79076,0.112870999,0.74653268,0.140596321
0.09205039,1.414215,0.3423481,114,1.57871,1.1121517,13.11922,3.823077,9.531005,0.1383431,0.2157892,0,0.03719474,7.801036,65.33434,0.307497554,0.692502446,0
0.2761512,1.118032,0.5929642,113.0833,1.97895,1.1816674,21.01581,0.6378712,15.14357,0,0,8.473099,0,7.389817,47.33984,0.032787202,0.703159133,0.264053665
3.244776,1.120014,2.032579,81.21986,2.01595,1.1767042,27.87028,0.3983043,19.77629,0.07314945,0.597594,11.59491,0,0.2352001,39.45427,0.015747623,0.706315642,0.277936735
4.671557,1.093281,2.438854,82.30049,1.97699,1.1349494,29.76989,0.6300101,22.89746,0.1057438,0.9714155,14.8779,0.05348663,9.673275,21.02082,0.020768685,0.681871903,0.297359412
0.6213402,1.523132,0.8894464,90.18519,2.017,1.1208753,15.76057,1.350291,12.28784,0,1.352808,3.836317,0,8.129383,57.2828,0.091381784,0.751210759,0.157407458
1.058579,1.274154,1.160959,89.15218,2.06302,1.1404611,22.52528,1.30997,16.35756,0.1352231,0.5026499,6.796262,0.2298838,6.416671,45.7265,0.064827567,0.731258433,0.203914001
0.345189,1.457726,0.6629542,98.13333,0.10681,0.010859,9.929694,0,5.364823,0,2.490405,4.843643,0,7.940251,69.43118,0,0.622681955,0.377318045
0.1841008,1.374359,0.4841533,108,0.19426,0.088879,9.033924,1.139959,5.324028,0.05728931,1.528874,2.829437,0,9.80738,70.27911,0.148725565,0.627466755,0.22380768
0.690378,1.201823,0.9375588,89.63333,0.40694,0.137708,25.19927,1.745662,20.50636,0.1007373,1.044123,5.649326,0,3.673688,42.08083,0.073671825,0.781778716,0.144549459
0.1841008,2.236069,0.4841533,131.75,0.39478,0.129552,10.83018,3.01762,7.395252,0.1041435,2.332364,0.4405248,0.0128297,6.187892,69.67919,0.302816591,0.670381604,0.026801805
1.956071,1.615926,1.578147,83.23529,0.54794,0.008348,26.42376,1.671955,17.07448,0.004727039,1.39185,8.287737,0,5.446714,39.69877,0.075582716,0.697267446,0.227149838
3.774066,1.151744,2.192097,78.5183,0.89621,0.098041,28.39619,1.301858,19.17845,0.4555228,1.38982,10.86075,0.1713562,6.027194,32.21886,0.051637744,0.687180993,0.261181263
2.508373,1.083333,1.787109,77,1.01396,0.004854,30.2126,2.921358,21.98923,0.1621093,0.3583011,9.162156,0.3049903,3.122831,31.76642,0.103082008,0.700909752,0.19600824
0.9205039,1.71446,1.0826,84.475,1.13219,0.128901,21.58904,1.943818,14.89128,0.3347892,0.7051983,4.341819,0,1.43552,54.75854,0.107821075,0.746163636,0.146015289
1.104605,1.351453,1.185928,80.91666,1.20792,0.088629,30.27198,2.547687,22.12681,0.2130245,1.026854,7.31132,0,6.437411,30.06491,0.094468615,0.741163931,0.164367454
0.230126,1.259326,0.5412998,87.6,1.51802,0.095303,20.5266,6.003767,13.63598,0.1234744,0.1433538,0,0,7.988281,51.57854,0.327684858,0.672315142,0
1.495819,1.268508,1.380049,76.73846,1.50676,0.031925,25.8095,3.92294,21.26521,0.0183967,1.06152,4.996442,0,9.154737,33.77125,0.149947692,0.734263247,0.115789061
2.600424,1.133433,1.819605,73.59292,1.83929,0.084649,31.4188,5.735337,22.01641,0.1564439,0.1011585,7.577075,0.04870166,9.525965,23.42011,0.189800881,0.658172573,0.152026546
0.9205039,1.151751,1.0826,83.775,1.7317,0.020341,24.19402,2.160666,17.46926,0.1468248,1.300716,5.790198,0,1.875372,47.06295,0.100721092,0.735633146,0.163645762
0.1841008,1.414205,0.4841533,97.125,1.97162,0.101251,18.52546,5.549629,13.68897,0,0.5280601,0,0,6.199759,55.50813,0.309766879,0.690233121,0
0.690378,1.201823,0.9375588,90.73333,1.89003,0.058711,24.17174,0.7115338,16.63781,0.03659653,0,10.90308,0,9.690696,37.84855,0.031833645,0.672420555,0.2957458
0.9205039,1.423981,1.0826,76.775,1.90091,0.043509,16.69879,2.38558,11.56958,0,0.8887407,2.781498,0.1122217,8.621826,56.94175,0.164258836,0.719625164,0.116116
0.3912142,1.450516,0.7057686,95.52941,1.97566,0.031457,15.00666,5.485334,11.03113,0.2588336,0.08307123,0,0.3796825,7.938559,59.81673,0.355031868,0.644968132,0
0.09205039,1.4142,0.3423481,122,1.92567,0.003994,7.168432,0.8156298,4.603188,0,0.8777106,1.121916,0,6.644941,78.76818,0.144254485,0.735442879,0.120302636
1.081592,1.273251,1.17351,81.3617,2.32755,0.115981,26.52222,2.767111,21.69688,0,0.7459814,6.25009,0,6.969781,35.04794,0.105791597,0.749334747,0.144873657
1.104605,1.146083,1.185928,84.4375,2.33149,0.114149,27.16456,2.315585,19.32921,0.07501975,0.6252079,7.25401,0,5.437224,37.79918,0.095786028,0.722286559,0.181927414
0.2761512,1.118034,0.5929642,107.5833,2.3732,0.111903,14.3501,3.903543,8.235104,0.4813101,0.05067033,0.2627952,1.091783,0,71.62469,0.339378956,0.646768743,0.013852301
1.449794,1.143902,1.358652,82.31746,2.34269,0.1038,26.21742,1.111114,19.87,0.3177747,0.1232845,12.18744,0,6.825788,33.34718,0.042008591,0.678627342,0.279364067
2.048121,1.170471,1.614853,78.80899,2.58806,0.076987,26.7157,1.355411,19.32438,0.2575474,0.3783749,8.922882,0,9.723064,33.32264,0.055958222,0.720696584,0.223345194
7.156918,1.077014,3.018687,75.63987,2.7186,0.052027,35.84358,0.4267041,24.14855,0,1.64763,11.52666,0,5.019286,21.38759,0.014598325,0.74631342,0.239088255
0.8974913,1.897351,1.068982,95.74359,2.64889,0.024926,25.72126,4.58151,18.83843,0.2087275,0,1.390217,0,7.542779,41.71707,0.204148951,0.75829329,0.037557759
0.3221764,1.342979,0.6404746,96.42857,2.80755,0.121245,18.98662,5.016149,12.2761,0.3835548,0.0463958,0.01187174,0,2.627259,60.65205,0.311312436,0.688240861,0.000446703
0.460252,1.26242,0.7655135,106.75,2.85017,0.118085,15.4208,0.589053,10.2459,0.1810018,0.2672991,5.261605,0.5796616,8.578033,58.87664,0.045191186,0.710073768,0.244735046
0.09205039,1.573392,0.3423481,126.5,2.90879,0.087876,14.74914,1.676763,13.33875,0.2757275,0.3142313,0,0.1025512,9.520904,60.02194,0.122157259,0.877842741,0
0.09205039,1.4142,0.3423481,136.75,0.09254,0.265757,8.390814,2.390805,4.928885,0.08307934,0.585189,0.09306645,0,4.975093,78.55307,0.346507679,0.645314446,0.008177874
0.5062771,1.352823,0.8028774,83.27273,0.07483,0.22667,26.3126,3.071623,20.16883,0.06573449,1.361775,6.470239,0,8.157136,34.39206,0.121822732,0.722595283,0.155581985
0.3221764,1.346252,0.6404746,87.42857,0.23841,0.141541,16.75814,5.250415,11.33937,0,0.5033255,0.01475695,0,7.982293,58.1517,0.338676727,0.660746152,0.000577121
0.3912142,1.581104,0.7057686,105,0.35676,0.252844,17.54958,5.121006,12.16997,0,0,0.03485361,0,6.890749,58.23384,0.31736866,0.681321751,0.001309589
0.5983275,1.626989,0.8728197,84.65385,0.33975,0.192518,15.99396,3.183104,12.54433,0.0587978,1.142108,1.88849,0,9.503303,55.68591,0.203264143,0.723621411,0.073114446
0.09205039,1.5734,0.3423481,136,0.41665,0.188044,9.735676,0.4836807,6.752165,0.08705907,1.333662,5.927548,0.2054701,0.1443247,75.33041,0.047526761,0.599344469,0.35312877
0.2761512,1.118034,0.5929642,116.3333,0.76966,0.140889,18.48528,1.674248,12.60192,0.3898542,2.482202,8.278874,0.7637116,1.600807,53.7231,0.092614938,0.629726491,0.277658571
0.1841008,1.488265,0.4841533,134,1.02687,0.218714,17.58257,1.037052,11.77423,0,0.2133079,8.305339,0,0,61.08751,0.062066681,0.636567554,0.301365765
0.3912142,1.184394,0.7057686,108.7647,1.20804,0.22971,21.69856,1.243916,15.3512,0.05633796,2.776362,5.603269,0,5.088075,48.18227,0.067207648,0.749245191,0.183547162
0.1841008,1.374359,0.4841533,123.5,1.21128,0.198754,7.2878,0.09188714,4.101536,0.3260542,1.000073,1.950929,0,9.348011,75.89371,0.018451915,0.744024499,0.237523585
0.115063,1.116662,0.3827568,113.4,1.18145,0.166074,6.548392,0.07634948,2.969949,0.08398449,2.536195,5.219091,0.377865,4.814414,77.37376,0.012889231,0.452922503,0.534188266
0.4372393,1.174325,0.7461303,111.6316,1.27386,0.226179,19.1946,0.8117955,14.32006,0.2872292,0.5131249,8.542034,0.3275535,9.613237,46.39036,0.042891577,0.683477468,0.273630956
1.173643,1.118033,1.222427,81.54902,1.36165,0.209841,27.18653,0.8220273,20.53163,0,0.3513291,10.31719,0,7.704664,33.08663,0.032079903,0.723809411,0.244110686
0.345189,1.797684,0.6629542,100.1333,1.35413,0.18013,15.51207,4.364136,10.03349,0.1048071,1.232755,0,0.1142461,1.651295,66.98721,0.325006401,0.674993599,0
1.956071,1.17047,1.578147,80.28236,1.41854,0.262769,29.81141,1.315163,22.79943,0,0.06705126,12.62796,0,7.697024,25.68197,0.044480616,0.696577103,0.258942281
0.4372393,1.176757,0.7461303,79.42105,1.77046,0.201661,20.71453,6.588025,14.86703,0.1893069,0.1775706,0,1.059816,6.842325,49.56139,0.329103527,0.670896473,0
0.4372393,1.174332,0.7461303,91.52631,1.80227,0.187004,20.62801,4.579265,13.78821,0.2662873,0.1901142,0.02096908,0,7.114605,53.41254,0.268617997,0.730636246,0.000745757
1.979083,1.205308,1.587403,73.66279,1.99901,0.233453,28.60639,5.091449,21.68089,0.2244923,1.045336,3.072089,0.005898064,8.558596,31.71486,0.191845227,0.737973385,0.070181388
0.2071134,1.490646,0.5135221,85.77778,1.87492,0.233514,17.62156,5.014846,12.96815,0.2554957,0.4679397,0,0.004010094,7.04771,56.62029,0.299759428,0.700240572,0
0.09205039,1.414215,0.3423481,135,1.86875,0.196821,14.96849,4.286207,9.594866,0,0,0.07515752,0.3619582,8.612527,62.10079,0.329727121,0.66676752,0.003505359
0.115063,1.116665,0.3827568,107.4,2.13352,0.266735,20.76681,1.090889,14.78877,0.2152951,0.1634027,6.356353,0,7.257348,49.36113,0.05959827,0.729859287,0.210542443
0.3912142,1.372081,0.7057686,81.82353,2.04383,0.205105,19.96858,5.798756,12.45863,0,0.3912342,0.01818841,0.2468493,6.558548,54.55922,0.339819306,0.659534465,0.000646229
0.1610882,1.201846,0.4528839,116.7143,2.22851,0.173615,17.15911,5.443618,11.62774,0,0,0.5821725,0.1485923,5.52769,59.51108,0.333955053,0.644391322,0.021653626
0.3912142,1.086811,0.7057686,97.70588,2.39779,0.269295,17.22106,2.328398,12.38633,0.2072364,2.870436,3.342531,0,9.415037,52.22897,0.149793322,0.719833203,0.130373474
0.1610882,1.579163,0.4528839,108.7143,2.46634,0.263632,16.89616,5.076473,11.07141,0,0.3545412,0,0,5.121572,61.47984,0.336685619,0.663314381,0
0.2531386,1.699656,0.5677201,102.2727,2.39621,0.249882,14.18397,4.64646,9.106471,0.1333,0.02614591,0.1184572,0.2392961,3.629504,67.9164,0.358950489,0.635501308,0.005548203
1.035567,1.262989,1.14827,97.28889,2.40013,0.135792,17.43312,0,9.791409,0.02162972,0.003109336,6.630757,0,4.307961,61.81201,0,0.687517231,0.312482769
0.09205039,1.802765,0.3423481,123.5,2.52244,0.151209,11.67221,3.650311,7.702082,0.09160878,0.2496983,0,0.02595948,6.903773,69.70436,0.344110754,0.655889246,0
0.1841008,1.369844,0.4841533,127.5,2.59098,0.140085,10.99005,3.50562,7.029888,0.07608169,0.1208173,0,0.6544029,9.353612,68.26953,0.35568243,0.64431757,0
0.5523024,2.103039,0.838578,80.45834,2.65638,0.249724,20.756,4.010719,17.47695,0,0.1091503,0.2641368,0.1245217,7.969152,49.28937,0.200952022,0.791024223,0.008023754
0.115063,1.802704,0.3827568,123.8,2.75343,0.236999,14.3507,3.38959,10.2703,0.05798377,0,0,0.1880383,4.598733,67.14466,0.267587487,0.732412513,0
1.334731,1.227275,1.303623,83.27586,2.94294,0.249185,24.09451,1.760377,16.47699,0.1614357,1.525738,6.906149,0,0.3906867,48.68411,0.084503882,0.714501012,0.200995105
0.09205039,1.414215,0.3423481,126,0.13887,0.338134,7.839247,2.179974,3.94098,0.1002064,0,0,0,4.688604,81.25099,0.37978367,0.62021633,0
0.9205039,1.151751,1.0826,87.975,0.07542,0.326488,28.14216,1.857975,19.79709,0.1629362,0.3122072,10.70988,0.06609063,3.797975,35.15368,0.070820854,0.68167387,0.247505276
0.2531386,1.118034,0.5677201,98.81818,0.27619,0.349259,14.63831,4.986393,9.728806,0.2185589,0.9589303,0.09704992,0.2122622,7.932626,61.22706,0.36045237,0.635294241,0.004253389
2.738499,1.158321,1.867288,85.81512,0.30802,0.287879,29.50901,1.246611,21.19715,0.3731202,0,10.67494,0.4135961,4.236272,32.3493,0.046399255,0.712707813,0.240892932
0.4142268,1.578468,0.7262299,102.3333,0.41685,0.360678,14.38952,1.999338,9.719357,0.000870522,0.7024572,1.231165,0,7.885817,64.07148,0.173467553,0.761769463,0.064762984
1.564857,1.24226,1.411537,91.02941,0.42259,0.352166,19.14898,1.605971,13.71115,0.4597799,0.8995687,7.236425,0,7.786277,49.15184,0.087379652,0.673907806,0.238712542
0.7824283,1.340407,0.9981076,75.14706,0.36084,0.296825,25.67973,3.071115,18.8325,0.3719369,0.4028072,3.893184,0.1225675,5.782479,41.84368,0.136836018,0.757994959,0.105169023
2.646449,1.118037,1.835637,82.83479,0.31211,0.28635,26.15826,0.9672647,19.87883,0.1001146,0.07130337,8.634709,0,9.499423,34.69009,0.040036062,0.743277226,0.216686712
0.3221764,1.346252,0.6404746,96.35714,0.48127,0.291314,14.78817,3.843778,9.836497,0.04615206,0.03449282,0,0.003864215,6.950221,64.49682,0.301957443,0.698042557,0
0.2071134,1.485818,0.5135221,115,0.65056,0.392152,11.73683,4.094263,7.847997,0,0.4855712,0,0,5.855871,69.97946,0.366091417,0.633908583,0
0.230126,1.490711,0.5412998,98.7,0.71571,0.364957,19.34119,3.173757,15.15475,0.006322061,1.468262,3.340374,0,3.932766,53.58258,0.168021776,0.724760755,0.10721747
0.9895417,1.228908,1.122463,79.72093,0.66525,0.332338,21.57762,2.139591,16.30573,0.2964159,0.2405856,5.896266,0.08731725,6.189211,47.26726,0.104655495,0.720485944,0.174858561
0.1841008,1.369863,0.4841533,110,0.82316,0.378598,15.85627,3.93755,10.48109,0.09015357,0.2220067,0.09992013,0.07284291,6.031062,63.20911,0.292402934,0.703098365,0.004498702
1.104605,1.277754,1.185928,80.6875,1.0168,0.403514,23.77251,1.640521,16.3898,0.02995448,0.410054,7.11522,0,8.779141,41.8628,0.079022998,0.713180325,0.207796678
3.981179,1.087006,2.251443,78.31214,0.94485,0.286613,34.91542,1.114012,22.93815,0,0.8720331,14.23543,0,1.658639,24.26632,0.036565921,0.680141111,0.283292968
0.1380756,1.270059,0.419289,130,1.21931,0.349824,15.41982,1.469042,12.10984,0.1098175,0.6070771,3.492195,0,4.884108,61.9081,0.101134073,0.753105265,0.145760662
0.7824283,1.269277,0.9981076,87.20588,1.10988,0.28006,21.42312,2.619684,15.08116,0.1780617,2.22716,3.340189,0.1735962,8.081058,46.87598,0.143400535,0.745745439,0.110854025
0.1841008,1.414174,0.4841533,114.25,1.25757,0.359117,11.75126,1.214341,6.932751,0.1728316,1.461599,2.416436,0,7.593297,68.45748,0.135800932,0.700360572,0.163838495
0.1841008,1.374349,0.4841533,112.25,1.2731,0.275939,18.75698,2.984655,14.45727,0,0.6852158,2.626138,0.09885027,3.895856,56.49503,0.169229188,0.740493787,0.090277025
0.1380756,1.270073,0.419289,94,1.63053,0.385933,18.82987,5.165891,12.17025,0.05407915,0.799018,0.3922113,0,5.114926,57.47376,0.315038937,0.670459405,0.014501658
1.541844,1.157482,1.40112,81.58209,1.83597,0.401106,27.25985,2.123865,18.92018,0.04258442,0.5731295,13.78865,0,9.938095,27.35364,0.077020799,0.619812554,0.303166647
0.115063,1.789456,0.3827568,114.4,1.8778,0.386116,21.6692,6.164014,15.45328,0,0.1901734,0,0.04725585,7.050537,49.42554,0.306306677,0.693693323,0
0.4372393,1.174325,0.7461303,97,1.91958,0.356867,15.05646,5.151559,10.49785,0.2562974,0,0.137664,0,7.742033,61.15814,0.350012583,0.644316623,0.005670795
0.115063,1.116654,0.3827568,127.2,1.87298,0.2942,7.636815,1.365472,4.541076,0.03667214,0.1347112,0.1863352,0.01228245,8.752526,77.33411,0.244681659,0.735074539,0.020243802
0.1841008,1.369868,0.4841533,77.375,2.09079,0.386097,19.26557,6.278324,12.90722,0.1544233,0.6718302,0.06024921,0,7.210497,53.45189,0.349289939,0.648677834,0.002032227
0.345189,1.452376,0.6629542,93.2,2.28077,0.40617,21.28465,6.390499,14.8022,0.04276446,0,0,0.06632813,9.818797,47.59477,0.323373039,0.676626961,0
0.2531386,1.655668,0.5677201,98.36364,2.26037,0.329773,13.07462,4.455601,8.88383,0.268637,0,0.1156867,0,6.077038,67.1246,0.35500222,0.639409389,0.005588391
2.048121,1.170422,1.614853,78.68539,2.32883,0.290129,32.52763,2.369902,23.29027,0.4904685,0.7921757,7.443989,0,0,33.08557,0.084874992,0.753490665,0.161634343
1.910046,1.219685,1.55947,78.73494,2.20427,0.285945,26.51926,1.893891,19.15834,0.4164457,1.167548,8.605014,0.02382245,9.030819,33.18486,0.077562514,0.708775611,0.213661876
0.6213402,1.118032,0.8894464,92.11111,2.39851,0.309949,16.3313,1.771385,11.29291,0.3366062,2.002877,4.108006,0.4305951,7.979222,55.7471,0.122473459,0.705324358,0.172202183
1.933058,1.140179,1.568836,74.33334,2.33231,0.288602,31.97372,2.381711,22.53122,0.1947165,0.9593056,8.325818,0,4.151511,29.482,0.085725384,0.732586781,0.181687835
0.1380756,1.273158,0.419289,133.5,2.38205,0.283601,7.968427,2.502447,5.005474,0,1.5268,0.1691411,0,9.940613,72.8871,0.351138396,0.634472255,0.014389349
1.24268,1.185847,1.257867,86.40741,2.51512,0.396075,28.16715,1.379222,19.76003,0.1857027,0.7405968,12.07759,0,4.114228,33.57549,0.051944475,0.672274722,0.275780803
0.4372393,1.174317,0.7461303,85.78947,2.5222,0.275604,20.01122,3.412043,16.82947,0.4056632,1.032928,2.815431,0,4.9486,50.54464,0.167900355,0.748103266,0.083996379
0.5062771,1.280566,0.8028774,81.95454,2.77827,0.380435,27.42132,3.469227,20.40766,0,0.9111964,4.061302,0.01078683,7.953941,35.76457,0.14237565,0.756571899,0.10105245
0.115063,1.116652,0.3827568,92.6,2.74999,0.356246,15.36209,3.419467,9.933595,0.1616756,0.6949144,0.7580272,0.333058,4.512008,64.82516,0.266054207,0.698187641,0.035758152
0.230126,1.263019,0.5412998,90.5,2.65257,0.34652,15.72706,4.970856,9.835548,0,0.2995365,0,0,9.999778,59.16722,0.358757466,0.641242534,0
0.2991638,1.249992,0.6171767,90.15385,2.65572,0.334982,13.68409,2.018685,9.76246,0.3444336,0.742847,1.362935,0,8.981885,63.10266,0.173071306,0.756083528,0.070845166
0.6443527,1.118034,0.9057679,82.25,2.71198,0.329658,23.08416,1.481615,15.87012,0.2188322,0.9820848,7.458158,0,3.80957,47.09546,0.072843834,0.704841776,0.222314389
2.669461,1.472438,1.843601,87.93104,2.89958,0.363391,24.56555,0,18.48825,0.002769529,0.3331133,11.56314,0,7.313179,37.73399,0,0.704342721,0.295657279
1.24268,1.401049,1.257867,79.55556,2.94275,0.286807,24.1532,2.186562,16.11531,0,0.7045538,4.524256,0,3.155163,49.16095,0.112204704,0.747036677,0.140758619
1.610882,1.059499,1.432145,80.74286,2.82135,0.273815,25.36626,2.110659,18.54942,0.4431565,2.033258,5.93732,0,7.500289,38.05964,0.093945184,0.745831593,0.160223223
0.3912142,1.573258,0.7057686,95.17647,0.15218,0.480693,16.42688,2.060422,10.57248,0,2.000519,2.912804,0.1915452,4.251079,61.58427,0.154026946,0.713955906,0.132017148
0.1610882,1.201847,0.4528839,114.5714,0.11042,0.466859,11.78803,3.229947,6.864604,0,0.07682136,0,0.03586128,7.106763,70.89797,0.342479827,0.657520173,0
3.244776,1.153806,2.032579,72.19858,0.05569,0.426364,32.51134,3.635977,23.33671,0.3481493,0.425273,9.420439,0,9.942536,20.37957,0.119492137,0.692806294,0.187701569
0.345189,2.090836,0.6629542,84.33334,0.15688,0.478859,17.37963,2.477726,11.80265,0.1612108,1.673266,2.182269,0,7.827307,56.49594,0.171318574,0.737198928,0.091482498
1.979083,1.205309,1.587403,82.7093,0.45285,0.531084,27.16647,0.1631982,18.82411,0.08937447,0.6120053,11.10914,0,1.16282,40.87288,0.00682746,0.711397328,0.281775212
0.1610882,1.201846,0.4528839,124,0.39059,0.510029,13.06888,3.838696,7.977957,0.2724586,0.8440768,0,0.1236787,7.260396,66.61386,0.34753328,0.65246672,0
0.09205039,1.414215,0.3423481,114,0.34296,0.459804,13.8808,4.343856,9.385664,0.3126452,0.5113009,0,1.012668,5.509231,65.04384,0.338772078,0.661227922,0
4.970721,1.08835,2.515734,77.22222,0.44979,0.420351,34.61285,0.6745616,24.50471,0.1602975,0.4644214,13.89533,0.1198861,4.578541,20.9894,0.021596095,0.708691425,0.26971248
0.2761512,1.118034,0.5929642,113.25,0.52569,0.540275,13.41097,4.489406,8.801834,0.09319972,0.07195774,0,0.01002725,7.66747,65.45513,0.360870074,0.639129926,0
1.817995,1.125839,1.521428,77.79747,0.57008,0.416357,33.24117,2.272322,21.98069,0.08966506,0.5525224,11.33972,0.09047774,5.004261,25.42917,0.078346168,0.684609937,0.237043895
0.1380756,1.273152,0.419289,120.3333,0.69947,0.516705,9.405743,3.236734,6.169964,0,0.01247487,0,0.0039815,7.510459,73.66064,0.36737882,0.63262118,0
0.1380756,1.789494,0.419289,122,0.87266,0.500116,12.34257,3.925865,8.052603,0,0.5688773,0.1642321,0.04707556,8.334696,66.56408,0.347430249,0.643757865,0.008811886
2.094146,1.208301,1.632896,76.97802,1.07083,0.462519,30.4271,2.589493,21.04593,0.1287529,0.4417723,8.756639,0.245886,7.160567,29.20385,0.096226892,0.706486445,0.197286662
2.117159,1.09845,1.641844,78.91304,1.02182,0.459932,31.89897,2.066977,23.15357,0,0.4964289,9.943021,0,3.196133,29.2449,0.071248083,0.720957222,0.207794695
0.3221764,1.342908,0.6404746,98.42857,0.955,0.434339,20.26934,6.662646,12.82823,0.1114998,0.3424064,0.07918935,0,1.270167,58.43652,0.364099226,0.633277049,0.002623725
0.2071134,1.490713,0.5135221,108.4444,1.11407,0.465425,22.97869,0.4133481,15.70751,0.08596899,0.240746,10.20526,0.04390248,2.973295,47.35128,0.019882082,0.682507217,0.297610702
2.255234,1.109686,1.694536,76.89796,1.09334,0.433326,30.43201,2.064734,23.6785,0.4721304,0.5656264,9.068021,0.4575387,3.935583,29.32586,0.071314698,0.738793588,0.189891714
1.334731,1.249993,1.303623,75.72414,1.41227,0.503991,30.29035,1.787281,22.20605,0.1392068,0.3827642,10.26497,0.1115338,9.740957,25.0769,0.063671051,0.714618878,0.221710072
0.3221764,1.3429,0.6404746,87.42857,1.66221,0.533596,18.99024,6.936352,13.28848,0.1495316,0.3446703,0,0.1980634,9.719728,50.37293,0.366219089,0.633780911,0
0.690378,1.201823,0.9375588,84.96667,1.86167,0.47415,25.30302,3.206975,18.63371,0.0781453,2.267021,6.318632,0,7.608843,36.58365,0.13434852,0.705164821,0.160486659
2.669461,1.205464,1.843601,74.95689,1.8729,0.525695,30.6559,3.415306,19.77924,0,0.785652,5.413957,0,0,39.94995,0.139030187,0.727349389,0.133620425
0.690378,1.201823,0.9375588,84.36667,1.86546,0.472318,27.6271,3.158447,19.31004,0,2.284398,6.823321,0.8258778,5.600661,34.37016,0.127670852,0.705107491,0.167221658
7.70922,1.08027,3.132999,77.42985,2.1157,0.500102,37.12686,1.800321,25.71243,0.3539542,0.827629,15.12438,0.3773476,3.386515,15.29057,0.052645189,0.679212789,0.268142022
0.1610882,2.214145,0.4528839,106.5714,2.0395,0.485763,14.24112,4.545428,10.31779,0,1.465775,0,0.000268408,9.294708,60.13491,0.327812006,0.672187994,0
0.4142268,1.18503,0.7262299,102.8333,2.23178,0.461533,12.51063,1.112381,7.84404,0.421966,1.001507,4.560058,0,9.179722,63.3697,0.10146715,0.646346935,0.252185915
